GP index,lat [deg],lon [deg]
0,39.989,-128.539
1,39.989,-128.441
2,39.989,-128.342
3,39.989,-128.244
4,39.989,-128.146
5,39.989,-128.048
6,39.989,-127.950
7,39.989,-127.851
8,39.989,-127.753
9,39.989,-127.655
10,39.989,-127.557
11,39.989,-127.459
12,39.989,-127.360
13,39.989,-127.262
14,39.989,-127.164
15,39.989,-127.066
16,39.989,-126.967
17,39.989,-126.869
18,39.989,-126.771
19,39.989,-126.673
20,39.989,-126.575
21,39.989,-126.476
22,39.989,-126.378
23,39.989,-126.280
24,39.989,-126.182
25,39.989,-126.083
26,39.989,-125.985
27,39.989,-125.887
28,39.989,-125.789
29,39.989,-125.691
30,39.989,-125.592
31,39.989,-125.494
32,39.989,-125.396
33,39.989,-125.298
34,39.989,-125.199
35,39.989,-125.101
36,39.989,-125.003
37,39.989,-124.905
38,39.989,-124.807
39,39.989,-124.708
40,39.989,-124.610
41,39.989,-124.512
42,39.989,-124.414
43,39.989,-124.315
44,39.989,-124.217
45,39.989,-124.119
46,39.989,-124.021
47,39.989,-123.923
48,39.989,-123.824
49,39.989,-123.726
50,39.989,-123.628
51,39.989,-123.530
52,39.989,-123.431
53,39.989,-123.333
54,39.989,-123.235
55,39.989,-123.137
56,39.989,-123.039
57,39.989,-122.940
58,39.989,-122.842
59,39.989,-122.744
60,39.989,-122.646
61,39.989,-122.547
62,39.989,-122.449
63,39.989,-122.351
64,39.989,-122.253
65,39.989,-122.155
66,39.989,-122.056
67,39.989,-121.958
68,39.989,-121.860
69,39.989,-121.762
70,39.989,-121.663
71,39.989,-121.565
72,39.989,-121.467
73,39.989,-121.369
74,39.989,-121.271
75,39.989,-121.172
76,39.989,-121.074
77,39.989,-120.976
78,39.989,-120.878
79,39.989,-120.780
80,39.989,-120.681
81,39.989,-120.583
82,39.989,-120.485
83,39.989,-120.387
84,39.989,-120.288
85,39.989,-120.190
86,39.989,-120.092
87,39.989,-119.994
88,39.989,-119.896
89,39.989,-119.797
90,39.989,-119.699
91,39.989,-119.601
92,39.989,-119.503
93,39.989,-119.404
94,39.989,-119.306
95,39.989,-119.208
96,39.989,-119.110
97,39.989,-119.012
98,39.989,-118.913
99,39.989,-118.815
100,39.989,-118.717
101,39.989,-118.619
102,39.989,-118.520
103,39.989,-118.422
104,39.989,-118.324
105,39.989,-118.226
106,39.989,-118.128
107,39.989,-118.029
108,39.989,-117.931
109,39.989,-117.833
110,39.989,-117.735
111,39.989,-117.636
112,39.989,-117.538
113,39.989,-117.440
114,39.989,-117.342
115,39.989,-117.244
116,39.989,-117.145
117,39.989,-117.047
118,39.989,-116.949
119,39.989,-116.851
120,39.989,-116.752
121,39.989,-116.654
122,39.989,-116.556
123,39.989,-116.458
124,39.989,-116.360
125,39.989,-116.261
126,39.989,-116.163
127,39.989,-116.065
128,39.989,-115.967
129,39.989,-115.868
130,39.989,-115.770
131,39.989,-115.672
132,39.989,-115.574
133,39.989,-115.476
134,39.989,-115.377
135,39.989,-115.279
136,39.989,-115.181
137,39.989,-115.083
138,39.989,-114.984
139,39.989,-114.886
140,39.989,-114.788
141,39.989,-114.690
142,39.989,-114.592
143,39.989,-114.493
144,39.989,-114.395
145,39.989,-114.297
146,39.989,-114.199
147,39.989,-114.101
148,39.989,-114.002
149,39.989,-113.904
150,39.989,-113.806
151,39.989,-113.708
152,39.989,-113.609
153,39.989,-113.511
154,39.989,-113.413
155,39.989,-113.315
156,39.989,-113.217
157,39.989,-113.118
158,39.989,-113.020
159,39.989,-112.922
160,39.989,-112.824
161,39.989,-112.725
162,39.989,-112.627
163,39.989,-112.529
164,39.989,-112.431
165,39.989,-112.333
166,39.989,-112.234
167,39.989,-112.136
168,39.989,-112.038
169,39.989,-111.940
170,39.989,-111.841
171,39.989,-111.743
172,39.989,-111.645
173,39.989,-111.547
174,39.989,-111.449
175,39.989,-111.350
176,39.989,-111.252
177,39.989,-111.154
178,39.989,-111.056
179,39.989,-110.957
180,39.989,-110.859
181,39.989,-110.761
182,39.989,-110.663
183,39.989,-110.565
184,39.989,-110.466
185,39.989,-110.368
186,39.989,-110.270
187,39.989,-110.172
188,39.989,-110.073
189,39.989,-109.975
190,39.989,-109.877
191,39.989,-109.779
192,39.989,-109.681
193,39.989,-109.582
194,39.989,-109.484
195,39.989,-109.386
196,39.989,-109.288
197,39.989,-109.189
198,39.989,-109.091
199,39.989,-108.993
200,39.989,-108.895
201,39.989,-108.797
202,39.989,-108.698
203,39.989,-108.600
204,39.989,-108.502
205,39.989,-108.404
206,39.989,-108.305
207,39.989,-108.207
208,39.989,-108.109
209,39.989,-108.011
210,39.989,-107.913
211,39.989,-107.814
212,39.989,-107.716
213,39.989,-107.618
214,39.989,-107.520
215,39.989,-107.422
216,39.989,-107.323
217,39.989,-107.225
218,39.989,-107.127
219,39.989,-107.029
220,39.989,-106.930
221,39.989,-106.832
222,39.989,-106.734
223,39.989,-106.636
224,39.989,-106.538
225,39.989,-106.439
226,39.989,-106.341
227,39.989,-106.243
228,39.989,-106.145
229,39.989,-106.046
230,39.989,-105.948
231,39.989,-105.850
232,39.989,-105.752
233,39.989,-105.654
234,39.989,-105.555
235,39.989,-105.457
236,39.989,-105.359
237,39.989,-105.261
238,39.989,-105.162
239,39.989,-105.064
240,39.989,-104.966
241,39.989,-104.868
242,39.989,-104.770
243,39.989,-104.671
244,39.989,-104.573
245,39.989,-104.475
246,39.989,-104.377
247,39.989,-104.278
248,39.989,-104.180
249,39.989,-104.082
250,39.989,-103.984
251,39.989,-103.886
252,39.989,-103.787
253,39.989,-103.689
254,39.989,-103.591
255,39.989,-103.493
256,39.989,-103.394
257,39.989,-103.296
258,39.989,-103.198
259,39.989,-103.100
260,39.989,-103.002
261,39.989,-102.903
262,39.989,-102.805
263,39.989,-102.707
264,39.989,-102.609
265,39.989,-102.510
266,39.989,-102.412
267,39.989,-102.314
268,39.989,-102.216
269,39.989,-102.118
270,39.989,-102.019
271,39.989,-101.921
272,39.989,-101.823
273,39.989,-101.725
274,39.989,-101.627
275,39.989,-101.528
276,39.989,-101.430
277,39.989,-101.332
278,39.989,-101.234
279,39.989,-101.135
280,39.989,-101.037
281,39.989,-100.939
282,39.989,-100.841
283,39.989,-100.743
284,39.989,-100.644
285,39.989,-100.546
286,39.989,-100.448
287,39.989,-100.350
288,39.989,-100.251
289,39.989,-100.153
290,39.989,-100.055
291,39.989,-99.957
292,39.989,-99.859
293,39.989,-99.760
294,39.989,-99.662
295,39.989,-99.564
296,39.989,-99.466
297,39.989,-99.367
298,39.989,-99.269
299,39.989,-99.171
300,39.989,-99.073
301,39.989,-98.975
302,39.989,-98.876
303,39.989,-98.778
304,39.989,-98.680
305,39.989,-98.582
306,39.989,-98.483
307,39.989,-98.385
308,39.989,-98.287
309,39.989,-98.189
310,39.989,-98.091
311,39.989,-97.992
312,39.989,-97.894
313,39.989,-97.796
314,39.989,-97.698
315,39.989,-97.599
316,39.989,-97.501
317,39.989,-97.403
318,39.989,-97.305
319,39.989,-97.207
320,39.989,-97.108
321,39.989,-97.010
322,39.989,-96.912
323,39.989,-96.814
324,39.989,-96.715
325,39.989,-96.617
326,39.989,-96.519
327,39.989,-96.421
328,39.989,-96.323
329,39.989,-96.224
330,39.989,-96.126
331,39.989,-96.028
332,39.989,-95.930
333,39.989,-95.831
334,39.989,-95.733
335,39.989,-95.635
336,39.989,-95.537
337,39.989,-95.439
338,39.989,-95.340
339,39.989,-95.242
340,39.989,-95.144
341,39.989,-95.046
342,39.989,-94.948
343,39.989,-94.849
344,39.989,-94.751
345,39.989,-94.653
346,39.989,-94.555
347,39.989,-94.456
348,39.989,-94.358
349,39.989,-94.260
350,39.989,-94.162
351,39.989,-94.064
352,39.989,-93.965
353,39.989,-93.867
354,39.989,-93.769
355,39.989,-93.671
356,39.989,-93.572
357,39.989,-93.474
358,39.989,-93.376
359,39.989,-93.278
360,39.989,-93.180
361,39.989,-93.081
362,39.989,-92.983
363,39.989,-92.885
364,39.989,-92.787
365,39.989,-92.688
366,39.989,-92.590
367,39.989,-92.492
368,39.989,-92.394
369,39.989,-92.296
370,39.989,-92.197
371,39.989,-92.099
372,39.989,-92.001
373,39.989,-91.903
374,39.989,-91.804
375,39.989,-91.706
376,39.989,-91.608
377,39.989,-91.510
378,39.989,-91.412
379,39.989,-91.313
380,39.989,-91.215
381,39.989,-91.117
382,39.989,-91.019
383,39.989,-90.920
384,39.989,-90.822
385,39.989,-90.724
386,39.989,-90.626
387,39.989,-90.528
388,39.989,-90.429
389,39.989,-90.331
390,39.989,-90.233
391,39.989,-90.135
392,39.989,-90.036
393,39.989,-89.938
394,39.989,-89.840
395,39.989,-89.742
396,39.989,-89.644
397,39.989,-89.545
398,39.989,-89.447
399,39.989,-89.349
400,39.989,-89.251
401,39.989,-89.152
402,39.989,-89.054
403,39.989,-88.956
404,39.989,-88.858
405,39.989,-88.760
406,39.989,-88.661
407,39.989,-88.563
408,39.989,-88.465
409,39.989,-88.367
410,39.989,-88.269
411,39.989,-88.170
412,39.989,-88.072
413,39.989,-87.974
414,39.989,-87.876
415,39.989,-87.777
416,39.989,-87.679
417,39.989,-87.581
418,39.989,-87.483
419,39.989,-87.385
420,39.989,-87.286
421,39.989,-87.188
422,39.989,-87.090
423,39.989,-86.992
424,39.989,-86.893
425,39.989,-86.795
426,39.989,-86.697
427,39.989,-86.599
428,39.989,-86.501
429,39.989,-86.402
430,39.989,-86.304
431,39.989,-86.206
432,39.989,-86.108
433,39.989,-86.009
434,39.989,-85.911
435,39.989,-85.813
436,39.989,-85.715
437,39.989,-85.617
438,39.989,-85.518
439,39.989,-85.420
440,39.989,-85.322
441,39.989,-85.224
442,39.989,-85.125
443,39.989,-85.027
444,39.989,-84.929
445,39.989,-84.831
446,39.989,-84.733
447,39.989,-84.634
448,39.989,-84.536
449,39.989,-84.438
450,39.989,-84.340
451,39.989,-84.241
452,39.989,-84.143
453,39.989,-84.045
454,39.989,-83.947
455,39.989,-83.849
456,39.989,-83.750
457,39.989,-83.652
458,39.989,-83.554
459,39.989,-83.456
460,39.989,-83.357
461,39.989,-83.259
462,39.989,-83.161
463,39.989,-83.063
464,39.989,-82.965
465,39.989,-82.866
466,39.989,-82.768
467,39.989,-82.670
468,39.989,-82.572
469,39.989,-82.473
470,39.989,-82.375
471,39.989,-82.277
472,39.989,-82.179
473,39.989,-82.081
474,39.989,-81.982
475,39.989,-81.884
476,39.989,-81.786
477,39.989,-81.688
478,39.989,-81.590
479,39.989,-81.491
480,39.989,-81.393
481,39.989,-81.295
482,39.989,-81.197
483,39.989,-81.098
484,39.989,-81.000
485,39.989,-80.902
486,39.989,-80.804
487,39.989,-80.706
488,39.989,-80.607
489,39.989,-80.509
490,39.989,-80.411
491,39.989,-80.313
492,39.989,-80.214
493,39.989,-80.116
494,39.989,-80.018
495,39.989,-79.920
496,39.989,-79.822
497,39.989,-79.723
498,39.989,-79.625
499,39.989,-79.527
500,39.989,-79.429
501,39.989,-79.330
502,39.989,-79.232
503,39.989,-79.134
504,39.989,-79.036
505,39.989,-78.938
506,39.989,-78.839
507,39.989,-78.741
508,39.989,-78.643
509,39.989,-78.545
510,39.989,-78.446
511,39.989,-78.348
512,39.989,-78.250
513,39.989,-78.152
514,39.989,-78.054
515,39.989,-77.955
516,39.989,-77.857
517,39.989,-77.759
518,39.989,-77.661
519,39.989,-77.562
520,39.989,-77.464
521,39.989,-77.366
522,39.989,-77.268
523,39.989,-77.170
524,39.989,-77.071
525,39.989,-76.973
526,39.989,-76.875
527,39.989,-76.777
528,39.989,-76.678
529,39.989,-76.580
530,39.989,-76.482
531,39.989,-76.384
532,39.989,-76.286
533,39.989,-76.187
534,39.989,-76.089
535,39.989,-75.991
536,39.989,-75.893
537,39.989,-75.794
538,39.989,-75.696
539,39.989,-75.598
540,39.989,-75.500
541,39.989,-75.402
542,39.989,-75.303
543,39.989,-75.205
544,39.989,-75.107
545,39.989,-75.009
546,39.989,-74.911
547,39.989,-74.812
548,39.989,-74.714
549,39.989,-74.616
550,39.989,-74.518
551,39.989,-74.419
552,39.989,-74.321
553,39.989,-74.223
554,39.989,-74.125
555,39.989,-74.027
556,39.989,-73.928
557,39.989,-73.830
558,39.989,-73.732
559,39.989,-73.634
560,39.989,-73.535
561,39.989,-73.437
562,39.989,-73.339
563,39.989,-73.241
564,39.989,-73.143
565,39.989,-73.044
566,39.989,-72.946
567,39.989,-72.848
568,39.989,-72.750
569,39.989,-72.651
570,39.989,-72.553
571,39.989,-72.455
572,39.989,-72.357
573,39.989,-72.259
574,39.989,-72.160
575,39.989,-72.062
576,39.989,-71.964
577,39.989,-71.866
578,39.989,-71.767
579,39.989,-71.669
580,39.989,-71.571
581,39.989,-71.473
582,39.989,-71.375
583,39.989,-71.276
584,39.989,-71.178
585,39.989,-71.080
586,39.989,-70.982
587,39.989,-70.883
588,39.989,-70.785
589,39.989,-70.687
590,39.989,-70.589
591,39.989,-70.491
592,39.989,-70.392
593,39.989,-70.294
594,39.989,-70.196
595,39.989,-70.098
596,39.989,-69.999
597,39.989,-69.901
598,39.989,-69.803
599,39.989,-69.705
600,39.989,-69.607
601,39.989,-69.508
602,39.989,-69.410
603,39.989,-69.312
604,39.989,-69.214
605,39.989,-69.115
606,39.989,-69.017
607,39.989,-68.919
608,39.989,-68.821
609,39.989,-68.723
610,39.989,-68.624
611,39.989,-68.526
612,39.989,-68.428
613,39.989,-68.330
614,39.989,-68.232
615,39.989,-68.133
616,39.989,-68.035
617,39.989,-67.937
618,39.989,-67.839
619,39.989,-67.740
620,39.989,-67.642
621,39.989,-67.544
622,39.989,-67.446
623,39.989,-67.348
624,39.989,-67.249
625,39.989,-67.151
626,39.989,-67.053
627,39.989,-66.955
628,39.989,-66.856
629,39.989,-66.758
630,39.989,-66.660
631,39.989,-66.562
632,39.989,-66.464
633,39.989,-66.365
634,39.989,-66.267
635,39.989,-66.169
636,39.989,-66.071
637,39.989,-65.972
638,39.989,-65.874
639,39.989,-65.776
640,39.989,-65.678
641,39.989,-65.580
642,39.989,-65.481
643,39.891,-128.539
644,39.891,-128.441
645,39.891,-128.342
646,39.891,-128.244
647,39.891,-128.146
648,39.891,-128.048
649,39.891,-127.950
650,39.891,-127.851
651,39.891,-127.753
652,39.891,-127.655
653,39.891,-127.557
654,39.891,-127.459
655,39.891,-127.360
656,39.891,-127.262
657,39.891,-127.164
658,39.891,-127.066
659,39.891,-126.967
660,39.891,-126.869
661,39.891,-126.771
662,39.891,-126.673
663,39.891,-126.575
664,39.891,-126.476
665,39.891,-126.378
666,39.891,-126.280
667,39.891,-126.182
668,39.891,-126.083
669,39.891,-125.985
670,39.891,-125.887
671,39.891,-125.789
672,39.891,-125.691
673,39.891,-125.592
674,39.891,-125.494
675,39.891,-125.396
676,39.891,-125.298
677,39.891,-125.199
678,39.891,-125.101
679,39.891,-125.003
680,39.891,-124.905
681,39.891,-124.807
682,39.891,-124.708
683,39.891,-124.610
684,39.891,-124.512
685,39.891,-124.414
686,39.891,-124.315
687,39.891,-124.217
688,39.891,-124.119
689,39.891,-124.021
690,39.891,-123.923
691,39.891,-123.824
692,39.891,-123.726
693,39.891,-123.628
694,39.891,-123.530
695,39.891,-123.431
696,39.891,-123.333
697,39.891,-123.235
698,39.891,-123.137
699,39.891,-123.039
700,39.891,-122.940
701,39.891,-122.842
702,39.891,-122.744
703,39.891,-122.646
704,39.891,-122.547
705,39.891,-122.449
706,39.891,-122.351
707,39.891,-122.253
708,39.891,-122.155
709,39.891,-122.056
710,39.891,-121.958
711,39.891,-121.860
712,39.891,-121.762
713,39.891,-121.663
714,39.891,-121.565
715,39.891,-121.467
716,39.891,-121.369
717,39.891,-121.271
718,39.891,-121.172
719,39.891,-121.074
720,39.891,-120.976
721,39.891,-120.878
722,39.891,-120.780
723,39.891,-120.681
724,39.891,-120.583
725,39.891,-120.485
726,39.891,-120.387
727,39.891,-120.288
728,39.891,-120.190
729,39.891,-120.092
730,39.891,-119.994
731,39.891,-119.896
732,39.891,-119.797
733,39.891,-119.699
734,39.891,-119.601
735,39.891,-119.503
736,39.891,-119.404
737,39.891,-119.306
738,39.891,-119.208
739,39.891,-119.110
740,39.891,-119.012
741,39.891,-118.913
742,39.891,-118.815
743,39.891,-118.717
744,39.891,-118.619
745,39.891,-118.520
746,39.891,-118.422
747,39.891,-118.324
748,39.891,-118.226
749,39.891,-118.128
750,39.891,-118.029
751,39.891,-117.931
752,39.891,-117.833
753,39.891,-117.735
754,39.891,-117.636
755,39.891,-117.538
756,39.891,-117.440
757,39.891,-117.342
758,39.891,-117.244
759,39.891,-117.145
760,39.891,-117.047
761,39.891,-116.949
762,39.891,-116.851
763,39.891,-116.752
764,39.891,-116.654
765,39.891,-116.556
766,39.891,-116.458
767,39.891,-116.360
768,39.891,-116.261
769,39.891,-116.163
770,39.891,-116.065
771,39.891,-115.967
772,39.891,-115.868
773,39.891,-115.770
774,39.891,-115.672
775,39.891,-115.574
776,39.891,-115.476
777,39.891,-115.377
778,39.891,-115.279
779,39.891,-115.181
780,39.891,-115.083
781,39.891,-114.984
782,39.891,-114.886
783,39.891,-114.788
784,39.891,-114.690
785,39.891,-114.592
786,39.891,-114.493
787,39.891,-114.395
788,39.891,-114.297
789,39.891,-114.199
790,39.891,-114.101
791,39.891,-114.002
792,39.891,-113.904
793,39.891,-113.806
794,39.891,-113.708
795,39.891,-113.609
796,39.891,-113.511
797,39.891,-113.413
798,39.891,-113.315
799,39.891,-113.217
800,39.891,-113.118
801,39.891,-113.020
802,39.891,-112.922
803,39.891,-112.824
804,39.891,-112.725
805,39.891,-112.627
806,39.891,-112.529
807,39.891,-112.431
808,39.891,-112.333
809,39.891,-112.234
810,39.891,-112.136
811,39.891,-112.038
812,39.891,-111.940
813,39.891,-111.841
814,39.891,-111.743
815,39.891,-111.645
816,39.891,-111.547
817,39.891,-111.449
818,39.891,-111.350
819,39.891,-111.252
820,39.891,-111.154
821,39.891,-111.056
822,39.891,-110.957
823,39.891,-110.859
824,39.891,-110.761
825,39.891,-110.663
826,39.891,-110.565
827,39.891,-110.466
828,39.891,-110.368
829,39.891,-110.270
830,39.891,-110.172
831,39.891,-110.073
832,39.891,-109.975
833,39.891,-109.877
834,39.891,-109.779
835,39.891,-109.681
836,39.891,-109.582
837,39.891,-109.484
838,39.891,-109.386
839,39.891,-109.288
840,39.891,-109.189
841,39.891,-109.091
842,39.891,-108.993
843,39.891,-108.895
844,39.891,-108.797
845,39.891,-108.698
846,39.891,-108.600
847,39.891,-108.502
848,39.891,-108.404
849,39.891,-108.305
850,39.891,-108.207
851,39.891,-108.109
852,39.891,-108.011
853,39.891,-107.913
854,39.891,-107.814
855,39.891,-107.716
856,39.891,-107.618
857,39.891,-107.520
858,39.891,-107.422
859,39.891,-107.323
860,39.891,-107.225
861,39.891,-107.127
862,39.891,-107.029
863,39.891,-106.930
864,39.891,-106.832
865,39.891,-106.734
866,39.891,-106.636
867,39.891,-106.538
868,39.891,-106.439
869,39.891,-106.341
870,39.891,-106.243
871,39.891,-106.145
872,39.891,-106.046
873,39.891,-105.948
874,39.891,-105.850
875,39.891,-105.752
876,39.891,-105.654
877,39.891,-105.555
878,39.891,-105.457
879,39.891,-105.359
880,39.891,-105.261
881,39.891,-105.162
882,39.891,-105.064
883,39.891,-104.966
884,39.891,-104.868
885,39.891,-104.770
886,39.891,-104.671
887,39.891,-104.573
888,39.891,-104.475
889,39.891,-104.377
890,39.891,-104.278
891,39.891,-104.180
892,39.891,-104.082
893,39.891,-103.984
894,39.891,-103.886
895,39.891,-103.787
896,39.891,-103.689
897,39.891,-103.591
898,39.891,-103.493
899,39.891,-103.394
900,39.891,-103.296
901,39.891,-103.198
902,39.891,-103.100
903,39.891,-103.002
904,39.891,-102.903
905,39.891,-102.805
906,39.891,-102.707
907,39.891,-102.609
908,39.891,-102.510
909,39.891,-102.412
910,39.891,-102.314
911,39.891,-102.216
912,39.891,-102.118
913,39.891,-102.019
914,39.891,-101.921
915,39.891,-101.823
916,39.891,-101.725
917,39.891,-101.627
918,39.891,-101.528
919,39.891,-101.430
920,39.891,-101.332
921,39.891,-101.234
922,39.891,-101.135
923,39.891,-101.037
924,39.891,-100.939
925,39.891,-100.841
926,39.891,-100.743
927,39.891,-100.644
928,39.891,-100.546
929,39.891,-100.448
930,39.891,-100.350
931,39.891,-100.251
932,39.891,-100.153
933,39.891,-100.055
934,39.891,-99.957
935,39.891,-99.859
936,39.891,-99.760
937,39.891,-99.662
938,39.891,-99.564
939,39.891,-99.466
940,39.891,-99.367
941,39.891,-99.269
942,39.891,-99.171
943,39.891,-99.073
944,39.891,-98.975
945,39.891,-98.876
946,39.891,-98.778
947,39.891,-98.680
948,39.891,-98.582
949,39.891,-98.483
950,39.891,-98.385
951,39.891,-98.287
952,39.891,-98.189
953,39.891,-98.091
954,39.891,-97.992
955,39.891,-97.894
956,39.891,-97.796
957,39.891,-97.698
958,39.891,-97.599
959,39.891,-97.501
960,39.891,-97.403
961,39.891,-97.305
962,39.891,-97.207
963,39.891,-97.108
964,39.891,-97.010
965,39.891,-96.912
966,39.891,-96.814
967,39.891,-96.715
968,39.891,-96.617
969,39.891,-96.519
970,39.891,-96.421
971,39.891,-96.323
972,39.891,-96.224
973,39.891,-96.126
974,39.891,-96.028
975,39.891,-95.930
976,39.891,-95.831
977,39.891,-95.733
978,39.891,-95.635
979,39.891,-95.537
980,39.891,-95.439
981,39.891,-95.340
982,39.891,-95.242
983,39.891,-95.144
984,39.891,-95.046
985,39.891,-94.948
986,39.891,-94.849
987,39.891,-94.751
988,39.891,-94.653
989,39.891,-94.555
990,39.891,-94.456
991,39.891,-94.358
992,39.891,-94.260
993,39.891,-94.162
994,39.891,-94.064
995,39.891,-93.965
996,39.891,-93.867
997,39.891,-93.769
998,39.891,-93.671
999,39.891,-93.572
1000,39.891,-93.474
1001,39.891,-93.376
1002,39.891,-93.278
1003,39.891,-93.180
1004,39.891,-93.081
1005,39.891,-92.983
1006,39.891,-92.885
1007,39.891,-92.787
1008,39.891,-92.688
1009,39.891,-92.590
1010,39.891,-92.492
1011,39.891,-92.394
1012,39.891,-92.296
1013,39.891,-92.197
1014,39.891,-92.099
1015,39.891,-92.001
1016,39.891,-91.903
1017,39.891,-91.804
1018,39.891,-91.706
1019,39.891,-91.608
1020,39.891,-91.510
1021,39.891,-91.412
1022,39.891,-91.313
1023,39.891,-91.215
1024,39.891,-91.117
1025,39.891,-91.019
1026,39.891,-90.920
1027,39.891,-90.822
1028,39.891,-90.724
1029,39.891,-90.626
1030,39.891,-90.528
1031,39.891,-90.429
1032,39.891,-90.331
1033,39.891,-90.233
1034,39.891,-90.135
1035,39.891,-90.036
1036,39.891,-89.938
1037,39.891,-89.840
1038,39.891,-89.742
1039,39.891,-89.644
1040,39.891,-89.545
1041,39.891,-89.447
1042,39.891,-89.349
1043,39.891,-89.251
1044,39.891,-89.152
1045,39.891,-89.054
1046,39.891,-88.956
1047,39.891,-88.858
1048,39.891,-88.760
1049,39.891,-88.661
1050,39.891,-88.563
1051,39.891,-88.465
1052,39.891,-88.367
1053,39.891,-88.269
1054,39.891,-88.170
1055,39.891,-88.072
1056,39.891,-87.974
1057,39.891,-87.876
1058,39.891,-87.777
1059,39.891,-87.679
1060,39.891,-87.581
1061,39.891,-87.483
1062,39.891,-87.385
1063,39.891,-87.286
1064,39.891,-87.188
1065,39.891,-87.090
1066,39.891,-86.992
1067,39.891,-86.893
1068,39.891,-86.795
1069,39.891,-86.697
1070,39.891,-86.599
1071,39.891,-86.501
1072,39.891,-86.402
1073,39.891,-86.304
1074,39.891,-86.206
1075,39.891,-86.108
1076,39.891,-86.009
1077,39.891,-85.911
1078,39.891,-85.813
1079,39.891,-85.715
1080,39.891,-85.617
1081,39.891,-85.518
1082,39.891,-85.420
1083,39.891,-85.322
1084,39.891,-85.224
1085,39.891,-85.125
1086,39.891,-85.027
1087,39.891,-84.929
1088,39.891,-84.831
1089,39.891,-84.733
1090,39.891,-84.634
1091,39.891,-84.536
1092,39.891,-84.438
1093,39.891,-84.340
1094,39.891,-84.241
1095,39.891,-84.143
1096,39.891,-84.045
1097,39.891,-83.947
1098,39.891,-83.849
1099,39.891,-83.750
1100,39.891,-83.652
1101,39.891,-83.554
1102,39.891,-83.456
1103,39.891,-83.357
1104,39.891,-83.259
1105,39.891,-83.161
1106,39.891,-83.063
1107,39.891,-82.965
1108,39.891,-82.866
1109,39.891,-82.768
1110,39.891,-82.670
1111,39.891,-82.572
1112,39.891,-82.473
1113,39.891,-82.375
1114,39.891,-82.277
1115,39.891,-82.179
1116,39.891,-82.081
1117,39.891,-81.982
1118,39.891,-81.884
1119,39.891,-81.786
1120,39.891,-81.688
1121,39.891,-81.590
1122,39.891,-81.491
1123,39.891,-81.393
1124,39.891,-81.295
1125,39.891,-81.197
1126,39.891,-81.098
1127,39.891,-81.000
1128,39.891,-80.902
1129,39.891,-80.804
1130,39.891,-80.706
1131,39.891,-80.607
1132,39.891,-80.509
1133,39.891,-80.411
1134,39.891,-80.313
1135,39.891,-80.214
1136,39.891,-80.116
1137,39.891,-80.018
1138,39.891,-79.920
1139,39.891,-79.822
1140,39.891,-79.723
1141,39.891,-79.625
1142,39.891,-79.527
1143,39.891,-79.429
1144,39.891,-79.330
1145,39.891,-79.232
1146,39.891,-79.134
1147,39.891,-79.036
1148,39.891,-78.938
1149,39.891,-78.839
1150,39.891,-78.741
1151,39.891,-78.643
1152,39.891,-78.545
1153,39.891,-78.446
1154,39.891,-78.348
1155,39.891,-78.250
1156,39.891,-78.152
1157,39.891,-78.054
1158,39.891,-77.955
1159,39.891,-77.857
1160,39.891,-77.759
1161,39.891,-77.661
1162,39.891,-77.562
1163,39.891,-77.464
1164,39.891,-77.366
1165,39.891,-77.268
1166,39.891,-77.170
1167,39.891,-77.071
1168,39.891,-76.973
1169,39.891,-76.875
1170,39.891,-76.777
1171,39.891,-76.678
1172,39.891,-76.580
1173,39.891,-76.482
1174,39.891,-76.384
1175,39.891,-76.286
1176,39.891,-76.187
1177,39.891,-76.089
1178,39.891,-75.991
1179,39.891,-75.893
1180,39.891,-75.794
1181,39.891,-75.696
1182,39.891,-75.598
1183,39.891,-75.500
1184,39.891,-75.402
1185,39.891,-75.303
1186,39.891,-75.205
1187,39.891,-75.107
1188,39.891,-75.009
1189,39.891,-74.911
1190,39.891,-74.812
1191,39.891,-74.714
1192,39.891,-74.616
1193,39.891,-74.518
1194,39.891,-74.419
1195,39.891,-74.321
1196,39.891,-74.223
1197,39.891,-74.125
1198,39.891,-74.027
1199,39.891,-73.928
1200,39.891,-73.830
1201,39.891,-73.732
1202,39.891,-73.634
1203,39.891,-73.535
1204,39.891,-73.437
1205,39.891,-73.339
1206,39.891,-73.241
1207,39.891,-73.143
1208,39.891,-73.044
1209,39.891,-72.946
1210,39.891,-72.848
1211,39.891,-72.750
1212,39.891,-72.651
1213,39.891,-72.553
1214,39.891,-72.455
1215,39.891,-72.357
1216,39.891,-72.259
1217,39.891,-72.160
1218,39.891,-72.062
1219,39.891,-71.964
1220,39.891,-71.866
1221,39.891,-71.767
1222,39.891,-71.669
1223,39.891,-71.571
1224,39.891,-71.473
1225,39.891,-71.375
1226,39.891,-71.276
1227,39.891,-71.178
1228,39.891,-71.080
1229,39.891,-70.982
1230,39.891,-70.883
1231,39.891,-70.785
1232,39.891,-70.687
1233,39.891,-70.589
1234,39.891,-70.491
1235,39.891,-70.392
1236,39.891,-70.294
1237,39.891,-70.196
1238,39.891,-70.098
1239,39.891,-69.999
1240,39.891,-69.901
1241,39.891,-69.803
1242,39.891,-69.705
1243,39.891,-69.607
1244,39.891,-69.508
1245,39.891,-69.410
1246,39.891,-69.312
1247,39.891,-69.214
