DefaultSC.UTCGregorian     DefaultSC.Earth.SMA       DefaultSC.Earth.ECC       DefaultSC.EarthMJ2000Eq.INC   DefaultSC.EarthMJ2000Eq.RAAN   DefaultSC.EarthMJ2000Eq.AOP   DefaultSC.Earth.TA        DefaultSC.Earth.MA        
16 Dec 2025 15:42:25.990   6795.684870832626         0.002030143180361239      34.91185621061127             23.84483675450818              214.6268005931739             92.08775991327276         91.8552643292923          
16 Dec 2025 15:42:35.990   6795.753787457967         0.002023554070195089      34.91226844999123             23.84388218135192              214.9078255001261             92.45312935076034         92.22144474676422         
16 Dec 2025 15:42:45.990   6795.823060171469         0.002016726706729144      34.91268318040566             23.84294405108951              215.1898488021752             92.81746078067795         92.58662326974533         
16 Dec 2025 15:42:55.990   6795.892652397387         0.002009660421002632      34.91310019052604             23.84202245284515              215.4726845611986             93.18094019416441         92.95098580838993         
16 Dec 2025 15:43:05.990   6795.96252743959          0.002002354732637433      34.91351926795192             23.84111746744799              215.7561441912677             93.54375623977394         93.31472092202243         
16 Dec 2025 15:43:15.990   6796.032648501759         0.00199480934936215       34.91394019931595             23.8402291673975               216.0400363587019             93.90610032343233         93.6780199191017          
16 Dec 2025 15:43:25.990   6796.102978707551         0.001987024166584917      34.91436277038925             23.83935761683244              216.3241668733131             94.26816671719992         94.0410769659952          
16 Dec 2025 15:43:35.990   6796.173481120759         0.001978999267013953      34.91478676618713             23.83850287150443              216.6083385707568             94.6301526769237          94.4040892046466          
16 Dec 2025 15:43:45.990   6796.244118765508         0.001970734920359235      34.9152119710752              23.8376649787547               216.8923511865415             94.99225856822893         94.76725687858357         
16 Dec 2025 15:43:55.990   6796.314854646285         0.001962231583079708      34.91563816887549             23.83684397749579              217.1760012203292             95.35468800221521         95.13078346863651         
16 Dec 2025 15:44:05.990   6796.38565176797          0.00195348989822101       34.91606514297275             23.83603989819662              217.4590817916706             95.71764797971484         95.49487583722093         
16 Dec 2025 15:44:15.990   6796.456473155837         0.001944510695337065      34.91649267642104             23.83525276287189              217.7413824866858             96.08134904460297         95.85974438167491         
16 Dec 2025 15:44:25.990   6796.527281875402         0.00193529499050152       34.91692055205029             23.83448258507534              218.0226891953562             96.44600544649219         96.22560319698449         
16 Dec 2025 15:44:35.990   6796.598041052224         0.001925843986415905      34.9173485525728              23.83372936989715              218.3027839396112             96.81183531262927         96.59267024771455         
16 Dec 2025 15:44:45.990   6796.668713891685         0.00191615907263895       34.91777646069004             23.83299311396512              218.5814446925192             97.17906082868508         96.96116754883424         
16 Dec 2025 15:44:55.990   6796.739263698471         0.001906241825910222      34.91820405919897             23.83227380545014              218.8584451870699             97.54790842994861         97.33132135695227         
16 Dec 2025 15:45:05.990   6796.809653896072         0.001896094010609365      34.91863113109844             23.83157142407557              219.1335547159605             97.91860900151447         97.70336237054718         
16 Dec 2025 15:45:15.990   6796.879848046061         0.001885717579345965      34.91905745969552             23.83088594113052              219.4065379214546             98.2913980883944          98.07752594012452         
16 Dec 2025 15:45:25.990   6796.949809867324         0.00187511467368581       34.91948282871143             23.83021731948716              219.6771545756013             98.66651611526507         98.45405228801371         
16 Dec 2025 15:45:35.990   6797.019503254986         0.001864287625025413      34.91990702238733             23.82956551362208              219.9451593501226             99.04420861654398         98.83318673849638         
