DefaultSC.UTCGregorian     DefaultSC.Earth.Altitude   DefaultSC.Earth.BetaAngle   DefaultSC.Earth.Latitude   DefaultSC.Earth.Longitude   DefaultSC.Earth.LST       
16 Dec 2025 09:24:05.990   418.1576235313323          7.013731368595455           -34.63577391575601         79.01137543375552           305.3134314590035         
16 Dec 2025 09:24:15.990   418.2943378362097          7.014277617173128           -34.57163639171976         79.74995132213088           306.0937882024199         
16 Dec 2025 09:24:25.990   418.4297884222997          7.014830675678549           -34.50253353757373         80.48725178044882           306.8728693490721         
16 Dec 2025 09:24:35.990   418.563966239476           7.015390386607534           -34.42848677653166         81.22319033962344           307.6505885956497         
16 Dec 2025 09:24:45.990   418.6968629394114          7.015956589074762           -34.34951889244114         81.95768212758703           308.4268612395855         
16 Dec 2025 09:24:55.990   418.8284708881165          7.016529118884566           -34.26565404830335         82.69064397758609           309.2016037769876         
16 Dec 2025 09:25:05.990   418.9587831372128          7.017107808618777           -34.17691768552856         83.42199448597221           309.9747349732423         
16 Dec 2025 09:25:15.990   419.0877934358032          7.01769248771079            -34.08333653988199         84.15165411150305           310.7461754547454         
16 Dec 2025 09:25:25.990   419.2154962214991          7.018282982536755           -33.98493859718823         84.87954523663964           311.5158472672849         
16 Dec 2025 09:25:35.990   419.3418866152269          7.018879116494078           -33.88175305974595         85.60559224630111           312.2836749652807         
16 Dec 2025 09:25:45.990   419.4669604156734          7.019480710090701           -33.77381031172993         86.32972158866853           313.0495851631547         
16 Dec 2025 09:25:55.990   419.5907140895242          7.020087581036352           -33.66114187231179         87.05186182793689           313.8135060902917         
16 Dec 2025 09:26:05.990   419.7131447808906          7.020699544325367           -33.54378040485113         87.77194372121828           314.575368670976          
16 Dec 2025 09:26:15.990   419.8342502812802          7.021316412335596           -33.42175961145458         88.48990023907008           315.3351060448002         
16 Dec 2025 09:26:25.990   419.9540290384748          7.021937994913117           -33.29511424094517         89.20566663364812           316.0926531267811         
16 Dec 2025 09:26:35.990   420.0724801454107          7.022564099474121           -33.16388003922086         89.91918046522086           316.8479476457568         
16 Dec 2025 09:26:45.990   420.1896033327394          7.023194531093181           -33.02809371060663         90.63038164656277           317.6009296830711         
16 Dec 2025 09:26:55.990   420.3053989610462          7.0238290926027             -32.88779287886532         91.33921246937742           318.3515411932886         
16 Dec 2025 09:27:05.990   420.4198680091149          7.024467584693695           -32.74301603708623         92.04561762213645           319.0997270343819         
16 Dec 2025 09:27:15.990   420.5330120803083          7.025109806007866           -32.59380255185624         92.74954423503033           319.8454345032481         
16 Dec 2025 09:27:25.990   420.6448333717435          7.025755553245518           -32.44019255832248         93.45094186332172           320.5886128189424         
16 Dec 2025 09:27:35.990   420.755334680196           7.026404621259138           -32.28222696445594         94.14976252430704           321.3292143359001         
16 Dec 2025 09:27:45.990   420.8645193891734          7.027056803163316           -32.11994740074142         94.84596069034528           322.0671931893413         
16 Dec 2025 09:27:55.990   420.9723914594297          7.027711890430312           -31.95339618099037         95.53949330231664           322.8025064891812         
16 Dec 2025 09:28:05.990   421.0789554192452          7.028369673002087           -31.7826162634031          96.23031975791758           323.5351138002888         
16 Dec 2025 09:28:15.990   421.1842163509955          7.029029939388672           -31.60765120164993         96.91840191148775           324.2649766417276         
16 Dec 2025 09:28:25.990   421.2881798946191          7.029692476777011           -31.42854514794737         97.60370407766985           324.9920594962439         
16 Dec 2025 09:28:35.990   421.3908522164975          7.030357071140886           -31.24534275320704         98.28619298990493           325.71632926352           
16 Dec 2025 09:28:45.990   421.4922400124951          7.031023507341612           -31.058089171256           98.96583780993119           326.4377547718805         
16 Dec 2025 09:28:55.990   421.5923504935408          7.031691569244066           -30.86683001176812         99.64261009363551           327.1563077429878         
16 Dec 2025 09:29:05.990   421.6911913744307          7.032361039817864           -30.67161130421183         100.3164837788661           327.8719622841907         
16 Dec 2025 09:29:15.990   421.7887708624112          7.033031701254722           -30.47247946247446         100.987435149276            328.5846943420036         
16 Dec 2025 09:29:25.990   421.885097642421           7.033703335071629           -30.26948124053906         101.6554428106133           329.2944826907438         
16 Dec 2025 09:29:35.990   421.9801808778057          7.034375722224354           -30.06266373736589         102.3204876735554           330.0013084096582         
